customer_id,age,region,join_date
144234,30,East,2023-08-28
541819,19,East,2023-03-06
662082,53,South,2020-10-18
961540,37,North,2021-03-23
372705,66,North,2022-03-20
398265,76,North,2023-04-04
438953,66,South,2020-05-19
150854,75,East,2024-12-09
525227,18,West,2020-08-12
542596,41,West,2020-12-20
889432,45,North,2022-01-13
435241,64,East,2020-08-16
754622,27,South,2022-12-29
211985,42,East,2021-11-30
863909,39,East,2025-01-01
305048,31,West,2023-04-27
581112,33,West,2022-05-05
491111,64,North,2024-03-21
923674,54,East,2022-02-19
935529,49,West,2022-02-08
809507,49,North,2021-01-25
100019,49,North,2022-08-06
661765,30,South,2023-08-24
778916,30,South,2020-05-23
330216,36,East,2020-10-14
472349,79,West,2022-12-14
970882,22,West,2024-04-26
378906,55,West,2023-11-22
482794,25,West,2021-03-04
108389,35,East,2025-01-27
543416,52,North,2020-12-01
579308,76,East,2022-08-05
306196,64,East,2023-02-08
150559,48,South,2021-01-10
315778,25,East,2023-09-11
365864,78,West,2022-12-20
554793,60,North,2022-01-10
531321,33,South,2022-06-15
526849,70,West,2022-02-04
829870,75,North,2024-10-15
459656,57,South,2022-06-27
174593,55,East,2023-09-17
378245,52,East,2022-04-30
172937,58,East,2021-06-24
876100,77,South,2023-04-10
268777,30,East,2021-08-07
963744,44,South,2020-03-03
215046,79,West,2020-08-23
442122,67,North,2021-04-04
392470,69,North,2020-01-30
125104,70,East,2024-02-19
669176,28,West,2024-07-19
655570,24,East,2023-11-08
238897,80,South,2022-06-01
696777,38,West,2024-10-12
417794,19,West,2020-12-12
785246,24,East,2022-09-24
760626,46,East,2022-05-25
971139,51,North,2024-09-25
714160,70,East,2024-03-05
220153,57,South,2023-10-14
593803,60,West,2021-02-28
610748,46,South,2020-10-08
455862,24,South,2022-05-12
380976,70,East,2024-11-12
939599,59,South,2023-11-25
118494,41,North,2024-12-13
660862,49,East,2021-04-14
625237,52,West,2024-05-20
536128,45,East,2024-09-04
163061,42,North,2020-07-24
970674,78,North,2024-11-11
639378,41,South,2022-08-25
338404,22,East,2022-05-08
599067,39,West,2020-08-19
225393,56,North,2020-08-18
691291,62,East,2023-11-20
840146,57,North,2021-08-17
641866,59,South,2022-05-16
713976,25,North,2022-09-11
298388,46,South,2020-06-24
114945,24,East,2023-10-17
509053,35,South,2023-05-20
876186,56,South,2023-06-02
973094,47,North,2023-03-23
333647,45,South,2020-05-17
354788,25,West,2024-05-24
151535,32,East,2021-08-11
642527,41,West,2022-07-17
705756,44,West,2020-09-14
763012,71,North,2020-10-14
880514,52,North,2021-02-04
751910,76,East,2021-12-06
120164,27,North,2023-12-25
732419,21,West,2024-10-23
702948,34,West,2023-10-30
995019,56,South,2021-03-01
897034,39,South,2022-03-07
336078,20,West,2022-06-10
121142,80,East,2020-10-24
812886,25,East,2020-10-14
239738,72,East,2020-04-20
508193,62,East,2020-11-09
298283,77,North,2020-10-06
521859,66,West,2024-12-08
915587,70,North,2024-12-24
104393,32,South,2022-10-22
537544,41,West,2023-06-30
573726,79,South,2023-11-03
170034,63,West,2021-09-29
105436,51,North,2021-11-20
641910,49,East,2020-04-23
612296,74,East,2022-10-30
992330,80,South,2023-04-01
977855,23,North,2021-05-29
658962,19,South,2022-07-30
572686,22,West,2023-12-09
744444,62,East,2021-10-12
470720,71,West,2024-12-16
861913,69,North,2022-04-18
681382,78,West,2021-01-28
611123,27,South,2021-08-21
880020,35,North,2023-07-09
158579,45,North,2020-08-24
459642,68,North,2023-09-29
386602,21,East,2022-01-02
403261,75,East,2021-12-01
354316,80,West,2024-01-30
816148,43,East,2024-08-12
899987,20,West,2023-02-14
961951,69,East,2024-04-05
592532,68,East,2023-02-05
806985,71,West,2021-06-05
404176,57,East,2022-11-25
279830,57,North,2024-07-07
659165,60,South,2021-04-30
949521,73,South,2024-01-28
811217,68,East,2023-05-25
335379,50,East,2021-05-05
306894,38,East,2022-05-29
436183,69,East,2024-12-09
416107,43,South,2022-01-18
507908,47,North,2022-10-15
111832,22,West,2024-11-18
807406,51,East,2021-07-16
468487,50,East,2024-03-12
692096,65,South,2021-01-06
413762,26,North,2022-03-08
390310,50,East,2022-03-19
188101,39,West,2021-03-27
824234,51,West,2022-03-14
320740,56,North,2023-10-16
179569,64,West,2020-06-11
828640,41,South,2022-04-12
479176,77,West,2022-12-04
836781,67,East,2020-09-05
476974,47,South,2020-02-29
899843,20,East,2024-03-20
664608,77,East,2020-11-03
944711,72,South,2024-06-29
110083,51,East,2024-10-29
429220,72,East,2023-02-23
203043,55,West,2022-03-03
765457,29,West,2021-07-25
243530,26,West,2024-11-09
867468,40,South,2024-06-13
544868,23,North,2021-07-30
306994,31,East,2023-08-12
712928,33,East,2021-06-22
915993,21,East,2020-05-21
610425,45,East,2020-07-10
225656,39,South,2023-05-18
779805,58,North,2021-08-23
140813,72,East,2024-11-18
529103,22,South,2024-02-07
641479,72,West,2023-05-17
307713,37,East,2024-10-18
259118,69,South,2021-02-14
868646,39,West,2021-06-29
714809,68,South,2024-07-11
800274,22,North,2021-11-19
932432,58,North,2023-12-10
392472,51,West,2022-07-31
907944,40,East,2021-08-03
460118,22,North,2022-07-03
898996,69,South,2023-05-13
128239,53,East,2023-02-12
585481,49,North,2023-01-30
232725,56,South,2025-01-17
718487,67,West,2024-08-17
611692,29,South,2021-08-22
332074,72,South,2020-11-28
999000,18,South,2021-09-15
955246,69,East,2023-04-24
730982,34,South,2024-12-07
879252,40,South,2022-03-23
912012,32,West,2020-12-05
480955,39,East,2024-07-03
588357,30,North,2022-05-01
506962,64,North,2020-04-21
723775,65,North,2023-09-12
559748,70,South,2020-08-02
373977,58,West,2022-04-06
868520,22,North,2024-12-26
547862,47,South,2020-09-17
807397,61,North,2021-02-25
276173,61,North,2024-05-23
134496,69,North,2024-04-21
479078,68,East,2020-06-18
308151,71,West,2020-02-13
784766,55,West,2024-07-13
810787,56,West,2023-02-03
945470,28,North,2021-03-31
948592,40,East,2022-02-07
814271,59,West,2024-01-16
867456,34,South,2023-09-09
110362,52,East,2024-03-22
881069,24,East,2023-10-27
133313,21,South,2023-06-16
195869,24,West,2024-07-21
489965,65,East,2022-11-20
928667,51,South,2022-10-30
572663,44,East,2021-04-01
534963,46,North,2024-12-20
494986,60,North,2020-06-19
874849,75,North,2022-09-26
102390,31,East,2024-03-04
456361,40,West,2021-01-11
970236,24,East,2024-03-08
124658,41,West,2022-08-29
420748,30,East,2024-10-02
497183,55,North,2021-03-09
839406,19,East,2021-10-20
153177,19,East,2023-04-16
241705,62,South,2024-04-30
921880,23,South,2023-08-14
840224,19,South,2022-09-25
507086,25,North,2021-03-23
718105,55,East,2020-12-25
245730,20,East,2021-01-01
443150,58,East,2022-01-03
710962,35,South,2021-10-13
221107,42,East,2024-09-27
348129,38,East,2020-06-03
309404,70,South,2025-01-07
138689,50,North,2023-04-15
137223,55,West,2024-06-08
422638,22,North,2021-06-04
822687,37,South,2023-01-16
390808,53,East,2024-01-08
520493,46,West,2020-12-23
651843,61,North,2024-02-06
328009,75,East,2023-05-25
306525,28,North,2021-04-16
790847,66,East,2022-01-14
454506,37,North,2022-01-10
796671,77,East,2020-07-02
520718,50,South,2024-07-17
519288,19,South,2023-07-20
972164,44,West,2022-07-16
598648,40,North,2021-08-31
535355,38,East,2023-08-08
236321,28,North,2025-01-13
491741,18,South,2023-09-20
462687,51,South,2024-01-08
205797,71,South,2024-10-13
227463,31,South,2020-10-16
471682,61,North,2024-11-30
536610,30,East,2020-03-19
192211,32,East,2023-12-24
870921,43,East,2020-07-23
616907,61,South,2024-06-11
213482,63,South,2023-02-01
495684,59,East,2024-12-09
901205,28,West,2022-02-03
812534,18,West,2020-04-28
358944,66,South,2021-07-13
971768,43,West,2023-04-26
790198,46,South,2021-11-15
260540,67,East,2024-10-13
634054,48,East,2024-01-14
410120,25,South,2023-03-15
642036,29,West,2020-10-26
712184,51,South,2020-04-30
958377,35,West,2024-11-26
568106,55,West,2021-01-20
917004,63,East,2021-12-23
174817,66,East,2023-02-14
231019,63,South,2020-08-11
910737,50,West,2020-10-08
734337,39,East,2023-06-21
414040,45,South,2021-01-17
654312,32,East,2024-03-22
513494,48,East,2021-02-23
882619,38,North,2024-02-09
933497,66,North,2021-12-30
724554,29,North,2024-12-16
356904,27,North,2024-11-04
398928,52,West,2023-11-05
849602,66,South,2023-08-15
122592,28,South,2021-08-12
208558,37,East,2022-05-25
469972,27,North,2023-12-25
686750,36,South,2021-03-28
400395,52,North,2023-05-20
213599,79,East,2023-04-11
882039,60,North,2020-12-14
902375,62,South,2021-12-17
480521,74,North,2024-07-14
104531,50,East,2020-06-09
660056,56,East,2023-04-25
653083,33,East,2024-01-08
220827,21,West,2024-07-29
259999,22,East,2024-01-20
293093,19,South,2024-10-16
998489,53,West,2023-05-31
225664,74,West,2023-01-19
970572,73,South,2020-10-10
436410,38,South,2023-12-15
844172,80,West,2024-08-09
384379,35,East,2023-10-14
149996,54,East,2020-03-08
202131,67,West,2023-11-24
343456,20,East,2023-07-06
390591,36,East,2022-03-29
938904,22,North,2023-04-02
894137,57,North,2021-01-03
455458,29,North,2023-04-02
603339,60,South,2023-09-13
235176,42,West,2020-02-29
553897,39,West,2024-11-02
319868,42,North,2024-10-24
810900,46,North,2022-01-11
591498,36,East,2023-02-04
143841,30,West,2022-03-17
648716,72,West,2024-12-13
644571,58,East,2024-02-28
390985,33,West,2020-11-04
782969,61,North,2021-09-05
464493,72,South,2024-10-17
546452,71,North,2020-05-27
426441,29,North,2024-03-23
317670,47,North,2024-12-06
179860,46,North,2024-04-11
439759,68,East,2021-02-23
488142,30,North,2025-01-11
624976,50,South,2021-06-05
702587,75,East,2021-10-09
499528,58,West,2024-03-28
519666,63,North,2024-02-01
747393,44,North,2022-07-23
289883,62,South,2020-05-29
599776,19,East,2024-05-06
390677,78,East,2021-05-20
864327,26,North,2023-10-25
780362,80,North,2023-07-20
511888,35,East,2020-06-18
950870,75,North,2020-10-29
978705,59,North,2021-12-11
605404,57,South,2021-06-16
906320,18,South,2020-10-04
588337,52,South,2022-10-10
242893,57,East,2022-10-01
154341,66,West,2022-11-28
625612,29,South,2020-02-24
818345,54,South,2024-11-04
440425,63,West,2023-02-11
973140,33,North,2020-10-16
324147,23,North,2024-06-07
260485,73,North,2021-06-21
254502,77,North,2022-06-01
110232,70,North,2022-11-17
711774,41,South,2023-05-12
525743,33,North,2021-11-10
450741,80,South,2020-09-10
624375,59,North,2020-10-18
445212,42,West,2020-03-01
209724,35,East,2021-09-11
368221,40,West,2024-02-10
490509,34,West,2021-04-14
735617,44,West,2024-11-17
289084,42,North,2024-12-17
364235,26,West,2021-04-21
773071,25,East,2023-01-03
941740,78,West,2021-09-03
970384,21,East,2020-12-24
205921,77,South,2023-02-07
470918,29,West,2021-05-20
514366,28,West,2024-10-01
301278,19,West,2021-04-08
742400,75,West,2023-04-17
445094,55,East,2021-05-17
668936,68,North,2024-06-23
219707,56,South,2021-12-27
672278,57,East,2023-02-20
170671,56,North,2023-12-10
671846,35,South,2022-03-04
431102,76,East,2024-01-18
704169,36,South,2021-02-14
158795,78,East,2023-10-17
651351,54,South,2020-06-08
886797,79,South,2021-06-03
500186,57,East,2024-09-03
756842,18,West,2023-07-09
935814,50,North,2023-01-11
937676,24,West,2021-03-05
329202,79,East,2020-08-18
328233,19,South,2022-09-16
302712,36,West,2021-05-07
560401,79,West,2021-04-29
420609,32,East,2020-09-24
701379,57,South,2024-03-18
807118,65,North,2021-04-22
529157,40,West,2023-08-13
934584,59,North,2023-07-26
198837,50,North,2020-07-19
861516,19,South,2023-02-16
254475,58,North,2020-11-22
339857,28,East,2021-01-31
613529,43,South,2024-03-02
395763,63,South,2023-03-15
439661,21,North,2020-04-15
428688,78,East,2021-06-12
992032,47,West,2020-05-10
997239,69,West,2021-05-22
717670,21,South,2023-05-13
230953,36,South,2024-07-25
489955,21,South,2021-02-27
765217,51,South,2024-12-19
519917,62,North,2021-05-17
619791,74,East,2020-05-21
756143,68,East,2022-10-23
358196,70,South,2022-04-29
432540,19,South,2024-06-16
857971,32,North,2023-10-12
845600,60,East,2020-12-20
243890,47,West,2022-06-16
710357,73,East,2022-04-14
589523,30,East,2020-06-12
992832,49,South,2021-06-18
264725,58,South,2021-05-09
651758,64,South,2020-12-01
198761,42,East,2024-10-21
283049,42,East,2020-10-11
967099,72,South,2020-10-18
698208,24,South,2024-04-15
374232,23,East,2022-03-03
502088,36,South,2021-07-05
401437,29,West,2023-08-29
637604,43,North,2021-10-21
598676,48,West,2023-09-27
776081,64,South,2021-05-24
870254,39,West,2022-03-01
265857,55,North,2021-11-11
969644,40,South,2022-04-29
621005,71,West,2022-07-27
515434,20,West,2023-12-24
545936,62,West,2023-04-17
613903,80,West,2020-08-21
876228,70,East,2021-01-12
766237,54,East,2021-06-23
493644,62,West,2020-07-20
606553,54,North,2024-02-22
189163,32,South,2021-08-21
809181,30,North,2020-10-09
185328,28,South,2022-07-27
656751,46,East,2022-03-12
795979,69,South,2020-11-05
766305,76,North,2024-05-02
932692,58,West,2021-03-10
101376,36,South,2020-12-17
232469,66,North,2023-05-28
509905,58,East,2023-12-01
425555,63,South,2021-03-25
949982,49,East,2024-03-08
262602,23,North,2021-08-29
779160,50,North,2022-12-19
648344,23,East,2023-03-25
188835,43,South,2023-06-09
488413,47,North,2024-02-21
487713,31,East,2023-07-11
942291,80,South,2021-10-15
277634,39,North,2020-03-06
804191,60,West,2024-08-23
830298,53,West,2021-04-23
751456,25,North,2021-09-14
403011,42,South,2023-09-18
777911,57,East,2024-03-16
826533,44,North,2020-11-14
522030,40,East,2022-11-27
236522,71,East,2024-06-16
477904,51,West,2023-05-21
221586,21,West,2023-04-05
610620,73,North,2021-04-16
125315,80,West,2022-05-31
214392,46,North,2024-06-26
215211,52,North,2024-09-28
883602,40,West,2024-10-24
482248,68,East,2024-06-02
868296,42,East,2022-10-07
923191,32,East,2022-12-16
602300,43,East,2024-07-31
258173,26,East,2020-05-09
550523,67,North,2020-09-17
868387,55,North,2020-10-08
576494,29,East,2023-06-16
441231,46,South,2021-06-21
752038,34,North,2022-01-14
699943,33,North,2021-06-02
396180,36,West,2021-05-21
441264,64,South,2024-03-07
414150,50,East,2024-06-30
637572,73,South,2024-05-01
596302,54,East,2020-02-10
623699,27,West,2023-04-30
224023,19,West,2023-04-10
469250,51,East,2021-07-08
777908,79,West,2022-01-09
697639,49,South,2023-06-20
216230,80,East,2023-03-23
507932,56,East,2020-08-24
325948,44,South,2020-12-20
358625,68,South,2023-11-30
301424,33,West,2023-04-01
493657,56,West,2020-12-10
150963,76,West,2023-03-06
956827,42,South,2023-07-12
321012,30,North,2024-06-28
645045,27,South,2022-08-21
921244,69,West,2022-03-29
613169,49,South,2020-05-09
737170,71,North,2020-09-26
934769,47,North,2020-10-21
334262,38,North,2023-11-09
999833,60,North,2024-05-15
669716,31,East,2021-08-19
559822,56,South,2021-06-11
395218,33,West,2024-04-01
840124,71,North,2020-03-13
430627,54,North,2021-04-21
669588,74,South,2021-07-30
843214,56,East,2021-09-23
587246,49,South,2024-01-26
499621,29,North,2024-08-06
850566,24,West,2021-09-16
487478,78,North,2023-06-02
963008,79,South,2021-04-16
626524,47,North,2020-04-19
943321,53,East,2024-12-21
542818,31,West,2022-02-17
656972,50,South,2021-07-23
850888,77,East,2024-03-23
276015,48,West,2020-08-15
933752,45,East,2021-01-05
396530,52,North,2020-03-30
451723,74,West,2022-01-19
634465,41,East,2020-04-28
464699,30,East,2022-06-08
377008,77,West,2022-07-27
970316,26,North,2023-05-23
975796,22,South,2022-11-17
935171,27,West,2020-04-04
647014,47,West,2023-06-08
433516,61,South,2023-03-20
796118,25,East,2020-07-18
540665,60,North,2023-05-20
579293,37,East,2021-10-12
862119,59,West,2021-02-28
857388,74,East,2023-03-31
681004,22,West,2024-07-29
547881,36,West,2020-05-21
553030,77,East,2023-01-19
439951,49,East,2020-12-22
668536,58,North,2024-01-02
807883,48,West,2023-09-29
144215,45,West,2024-02-21
263726,22,East,2023-09-21
474811,41,East,2022-05-18
942181,20,East,2023-10-25
240581,67,East,2021-08-20
744296,28,East,2021-08-05
681017,68,East,2023-07-12
704324,44,East,2022-07-14
461611,57,South,2021-05-27
827983,24,West,2023-02-27
328207,25,North,2021-03-18
904729,44,South,2023-07-25
253047,49,East,2021-01-16
753133,34,South,2021-10-10
156055,25,West,2023-04-07
979262,69,East,2022-03-12
254210,73,East,2021-08-19
555452,31,South,2021-06-13
886744,29,West,2023-04-17
413666,44,North,2024-09-20
302355,64,West,2023-01-14
424428,38,North,2020-09-11
745139,80,West,2023-08-09
382723,44,East,2022-08-25
508935,79,South,2022-07-28
974760,48,East,2022-01-24
488729,70,East,2022-05-21
493649,71,North,2020-10-05
952673,75,West,2023-01-24
299660,21,South,2022-05-09
288739,80,West,2020-05-21
511544,66,West,2021-02-04
437536,45,North,2024-08-30
958381,71,West,2024-08-20
434091,73,South,2022-03-15
945822,25,North,2020-08-04
664172,28,West,2023-06-02
241728,76,North,2024-06-09
690928,18,North,2024-12-28
638007,40,East,2020-05-04
689836,76,East,2023-10-05
919718,70,West,2021-12-21
895451,38,East,2022-12-25
133731,80,East,2020-11-01
104036,78,East,2024-07-31
848802,40,North,2023-11-24
465278,44,West,2020-10-06
801549,75,West,2024-10-26
275089,48,West,2022-04-02
284029,66,West,2024-08-02
485930,40,South,2024-01-19
279299,75,West,2023-10-06
816500,80,East,2022-02-27
570023,29,South,2020-06-07
198154,42,North,2023-09-10
873123,65,East,2020-10-26
442602,41,South,2024-10-31
993137,65,East,2022-06-15
558139,75,West,2020-12-12
226720,35,East,2023-09-14
360039,76,East,2021-08-06
498818,42,East,2022-12-02
337020,41,South,2023-06-03
605138,69,South,2022-03-16
